state,date,dex,num_devices,dex_income_1,num_devices_income_1,dex_income_2,num_devices_income_2,dex_income_3,num_devices_income_3,dex_income_4,num_devices_income_4
MS,2020-02-21,240.5649,270446,203.7328,107828,245.1055,68260,286.0906,54037,362.2652,23727
MS,2020-02-22,262.7,265933,226.5413,106166,275.7384,67179,309.3791,53115,363.6442,23639
MS,2020-02-23,137.9138,259460,114.8518,103327,142.065,65594,168.7977,52287,198.8995,23235
MS,2020-02-24,158.0779,269194,130.859,106799,156.2218,67738,189.9655,53973,247.272,24031
MS,2020-02-25,176.3195,270850,145.4188,107983,173.0349,67870,216.3997,53845,271.9399,23830
MS,2020-02-26,186.453,268058,158.6908,106220,183.4478,67430,222.6462,53763,280.5027,23818
MS,2020-02-27,196.0767,271779,167.3846,108231,194.4802,68443,228.8263,54222,298.905,23879
MS,2020-02-28,272.2135,266391,241.5519,105341,273.9406,67290,310.4473,53420,398.9428,23756
MS,2020-02-29,325.7174,255627,291.0213,101132,342.7754,64757,369.0703,51415,428.2435,23121
MS,2020-03-01,162.3125,229896,142.6408,88926,165.9433,58558,189.036,47529,221.534,21767
MS,2020-03-02,159.3307,234744,137.5165,90854,153.9915,59453,184.4463,48322,244.0068,22086
MS,2020-03-03,156.3495,234813,134.4172,90787,150.9014,59429,181.1765,48329,241.5813,22147
MS,2020-03-04,144.0848,235212,119.839,90924,140.036,59387,167.5093,48608,234.2761,22180
MS,2020-03-05,181.4623,231501,155.1678,89442,175.2512,58598,212.0777,47824,277.7043,21889
MS,2020-03-06,237.1968,227054,206.7095,87882,240.2068,57939,273.7415,46941,340.9474,21140
MS,2020-03-07,263.5325,225907,231.0704,88460,276.7025,57635,303.322,46696,349.3274,20480
MS,2020-03-08,141.7448,222447,120.4096,87504,148.0345,56968,170.3884,45977,197.0767,19733
MS,2020-03-09,151.2879,227351,131.8628,89719,152.5682,58449,177.3978,46638,223.2781,19652
MS,2020-03-10,153.6942,230022,132.2829,91008,157.5098,59178,177.4567,47047,229.4999,19843
MS,2020-03-11,152.5429,221593,130.5584,87334,153.5755,56651,179.3117,45406,233.4826,19292
MS,2020-03-12,186.9829,218796,160.7768,85838,188.5656,55892,221.0799,45038,285.1862,19324
MS,2020-03-13,230.4438,222006,204.1046,86916,238.4207,56613,266.8332,45659,307.1033,19871
MS,2020-03-14,204.0376,226415,180.3951,88327,217.3408,57753,235.3103,46679,257.926,20939
MS,2020-03-15,111.4828,229412,98.0448,89824,115.006,58523,130.4317,47556,147.9031,21280
MS,2020-03-16,142.8127,234837,125.773,92107,144.4802,60041,169.5504,48415,191.2677,21337
MS,2020-03-17,115.6958,232570,103.2185,91753,117.4738,59215,136.2463,48057,148.6434,21058
MS,2020-03-18,104.8419,223448,94.5658,86976,106.9199,57186,122.3981,46825,129.8622,20695
MS,2020-03-19,92.0814,221806,83.3671,86334,94.167,56774,107.8316,46211,112.8882,20459
MS,2020-03-20,80.9245,224286,73.9484,86989,83.5772,57563,92.5802,46888,98.2471,20766
MS,2020-03-21,47.3027,224370,43.5259,87764,48.639,57508,53.8109,46790,54.4525,20743
MS,2020-03-22,46.0628,225082,42.084,88596,47.29,57789,54.0218,46564,52.6848,20456
MS,2020-03-23,65.3224,230722,60.5116,90985,65.5918,59051,76.2443,47515,77.1505,20735
MS,2020-03-24,60.0781,230230,54.9631,90711,60.8647,58675,70.0898,47329,74.6946,20571
MS,2020-03-25,67.3789,228906,62.2816,90515,68.4792,58380,77.523,46976,79.6756,20539
MS,2020-03-26,73.9905,230782,68.5186,91557,75.5458,58647,84.3085,47144,87.7359,20857
MS,2020-03-27,94.1346,233315,89.6902,92487,97.6268,59302,104.0419,47630,104.9041,21051
MS,2020-03-28,77.2939,232263,72.4159,91851,80.1001,59076,86.7712,47424,89.6408,21111
MS,2020-03-29,50.8887,226586,48.6435,89790,52.1009,57600,56.845,46356,55.4468,20512
MS,2020-03-30,62.2238,238682,58.5929,94179,63.1667,61075,71.1308,48848,73.1901,21422
MS,2020-03-31,68.3602,234229,62.1855,92199,69.6185,59940,80.5755,48295,82.7987,21214
MS,2020-04-01,89.0193,217907,81.6958,86176,90.1597,56566,99.2069,45921,107.3985,20566
MS,2020-04-02,85.8749,216732,80.0972,85903,86.5317,56181,95.1739,45691,99.3249,20330
MS,2020-04-03,87.3451,215081,81.4126,84962,88.3089,55903,97.8785,45250,99.0523,20246
MS,2020-04-04,49.5244,209940,46.2035,83127,49.2382,54538,56.2204,44226,56.1549,19981
MS,2020-04-05,35.9049,206670,33.923,81797,36.1763,53745,41.3375,43513,37.1369,19555
MS,2020-04-06,55.5446,209102,52.2135,82893,56.091,54512,61.3009,44051,60.4115,19751
MS,2020-04-07,53.4623,214323,48.9377,84797,53.7146,56012,60.9519,45611,61.4216,20334
MS,2020-04-08,62.5961,208715,56.9593,82656,63.8959,54606,71.0393,44209,70.3276,19859
MS,2020-04-09,68.3054,212879,62.2401,84796,70.1619,55649,77.2735,44729,76.8354,20121
MS,2020-04-10,104.2268,214330,96.4441,85310,106.3643,55899,115.4569,45051,119.1664,20236
MS,2020-04-11,88.1028,212258,80.8141,84107,88.9621,55406,100.5061,44747,99.8215,20118
MS,2020-04-12,19.0705,198034,18.7117,78389,19.3858,51918,21.5487,42180,15.8797,18916
MS,2020-04-13,66.5729,200215,65.481,78584,66.2502,52866,71.3018,42958,67.3417,19243
MS,2020-04-14,72.7064,198267,68.9255,77989,72.9853,51944,80.6161,42075,79.6051,18965
MS,2020-04-15,92.385,200331,88.1666,79229,94.6819,52383,101.2643,42248,97.0634,19116
MS,2020-04-16,90.5376,199922,85.3161,79004,92.1421,52191,99.946,42221,97.0457,19136
MS,2020-04-17,111.8825,203304,106.3009,80293,114.5997,53344,122.0584,42978,119.7647,19461
MS,2020-04-18,102.6811,203375,96.3281,79905,105.2871,53221,112.7797,43063,115.9038,19666
MS,2020-04-19,42.083,198447,39.622,78084,44.2019,52202,47.8755,42128,38.8907,18816
MS,2020-04-20,84.0226,205005,79.1999,81237,86.6751,53539,92.086,43251,89.1091,19460
MS,2020-04-21,89.615,213242,83.7304,84716,91.9804,55758,98.7546,44807,97.5031,20115
MS,2020-04-22,80.9906,216327,75.793,85779,83.7451,56484,89.0404,45494,87.5464,20277
MS,2020-04-23,84.5323,213910,80.203,84543,85.9273,55914,91.1084,45112,93.0996,20124
MS,2020-04-24,126.6982,216286,119.6607,86052,130.9508,56422,137.8162,45442,137.9535,20442
MS,2020-04-25,112.2759,212604,105.8951,84194,116.9501,55467,119.6751,44875,122.7015,20348
MS,2020-04-26,71.9003,204680,67.462,81232,75.2947,53567,78.4501,43280,73.4761,19459
MS,2020-04-27,97.6166,211232,91.1993,84224,99.1418,55235,107.4946,44458,109.6971,19746
MS,2020-04-28,92.3402,214155,84.9686,84802,93.4555,56085,103.8448,45110,106.8073,20181
MS,2020-04-29,90.8947,211733,83.8496,83925,92.1563,55446,101.2631,44640,105.2839,19912
MS,2020-04-30,105.4904,208545,96.3664,82958,106.488,54659,119.9371,43816,119.8379,19632
MT,2020-02-01,117.076,59672,98.0964,13117,113.608,19702,148.08,16829,155.841,5366
MT,2020-02-02,53.5151,58781,46.2771,12964,53.1895,19232,67.0849,16705,66.4584,5207
MT,2020-02-03,64.4165,60588,52.3773,13495,61.4554,19846,84.5772,17114,87.035,5367
MT,2020-02-04,70.9417,61547,57.57,13624,71.0127,20171,88.6066,17345,102.0095,5375
MT,2020-02-05,75.3191,61628,59.7848,13654,74.1752,20231,96.035,17535,104.4174,5439
MT,2020-02-06,76.4848,60759,64.9733,13438,74.9316,19992,98.4433,17384,101.2704,5303
MT,2020-02-07,101.3194,60826,81.5456,13553,99.7963,19964,128.2074,17318,143.973,5435
MT,2020-02-08,98.5746,59749,83.2855,13121,95.0305,19723,121.8188,16885,135.9806,5454
MT,2020-02-09,70.0277,59509,60.8451,13067,67.8108,19601,87.3074,16853,95.0193,5226
MT,2020-02-10,74.9397,61704,61.0944,13649,70.8031,20361,99.5615,17384,101.8851,5406
MT,2020-02-11,76.4963,61721,61.0317,13581,75.3435,20388,97.2785,17450,115.2742,5394
MT,2020-02-12,71.874,61968,56.0455,13716,70.9354,20336,90.9798,17490,106.6769,5379
MT,2020-02-13,84.5103,58770,67.5069,12891,83.0208,19414,106.9404,16685,130.0964,5267
MT,2020-02-14,121.467,61134,99.151,13256,120.3223,20135,153.0286,17267,167.8897,5647
MT,2020-02-15,117.8183,60699,98.3805,13148,117.6106,19857,148.0931,17094,157.2632,5783
MT,2020-02-16,73.7824,60608,61.8089,13046,70.7291,19824,94.4395,17012,100.983,5828
MT,2020-02-17,79.7888,61618,62.3949,13344,76.5171,20169,106.4659,17220,112.316,5817
MT,2020-02-18,73.3987,62075,59.5714,13493,71.3889,20415,95.0938,17365,101.304,5786
MT,2020-02-19,77.1915,62022,63.9372,13403,75.1267,20473,101.0284,17410,101.2325,5716
MT,2020-02-20,84.3781,61791,69.5044,13375,82.1405,20387,111.9666,17188,107.7998,5748
MT,2020-02-21,115.9076,60977,96.1691,13243,114.0503,20244,148.1942,16989,156.8742,5749
MT,2020-02-22,123.2081,59965,103.1425,13085,118.0944,19807,161.2492,16716,164.6273,5581
MT,2020-02-23,76.5955,59603,64.8931,12671,73.4921,19668,96.3757,16753,108.7752,5459
MT,2020-02-24,69.1727,62500,55.3683,13594,67.9561,20625,90.2127,17501,95.6466,5506
MT,2020-02-25,75.616,61611,61.0673,13334,74.1434,20313,98.5296,17197,103.019,5477
MT,2020-02-26,86.2138,59883,69.5534,12850,84.9276,19783,108.1185,16875,128.3099,5367
MT,2020-02-27,93.2745,61020,75.353,13350,91.6878,20094,118.9666,17095,134.225,5533
MT,2020-02-28,124.3837,59225,108.2511,12864,122.6165,19566,154.8438,16565,163.8358,5408
MT,2020-02-29,129.9401,56216,115.5972,11978,125.737,18577,167.485,15804,164.8012,5210
MT,2020-03-01,75.4486,50025,67.6046,10403,73.3527,16316,93.615,14063,110.0613,4555
MT,2020-03-02,65.5796,51679,53.6452,10965,63.413,16946,87.769,14467,90.2806,4623
MT,2020-03-03,63.0464,51585,52.8297,11004,60.276,17206,79.8114,14563,88.3567,4713
MT,2020-03-04,69.9421,51502,55.1577,10943,69.0406,17204,89.6241,14560,94.2987,4707
MT,2020-03-05,78.2836,50414,63.6575,10821,76.8338,16732,102.0394,14329,99.1853,4685
MT,2020-03-06,108.9784,50433,86.444,10900,105.1258,16739,140.7281,14344,151.4183,4719
MT,2020-03-07,117.3405,51958,95.659,11066,114.5136,17323,146.827,14806,160.1149,4986
MT,2020-03-08,68.5564,52037,58.4271,11236,65.0244,17232,87.4262,14704,93.1346,4927
MT,2020-03-09,73.379,53827,56.7534,11673,71.1283,17959,94.4469,15393,99.7901,5030
MT,2020-03-10,74.3828,54144,61.318,11659,71.554,18021,95.4973,15368,98.5406,5059
MT,2020-03-11,73.6204,52551,58.7931,11217,70.4655,17378,96.3999,14848,100.5337,4954
MT,2020-03-12,84.7063,51482,67.9106,10954,80.1174,17033,108.1459,14687,122.2302,4914
MT,2020-03-13,107.0772,52328,86.6257,11086,102.3127,17260,137.9508,14822,148.7979,5028
MT,2020-03-14,86.6265,52726,72.3405,11167,82.5213,17217,108.4723,14941,123.141,5169
MT,2020-03-15,49.6684,52298,43.369,11121,48.4599,17327,61.3288,14707,67.8514,5019
MT,2020-03-16,80.3346,53525,67.716,11562,77.2909,17856,104.7874,15034,105.4984,4890
MT,2020-03-17,66.7881,52981,55.3494,11386,64.3566,17647,86.2437,14986,86.3985,4758
MT,2020-03-18,55.4339,50684,46.089,10719,52.7351,16989,71.6058,14367,76.4529,4480
MT,2020-03-19,42.4242,49689,36.2182,10433,39.8545,16614,56.5861,14093,55.4478,4384
MT,2020-03-20,46.4541,49820,40.5468,10486,45.6859,16580,59.2625,14143,57.1278,4383
MT,2020-03-21,36.6206,51352,31.3121,10876,35.7946,17164,46.4247,14625,45.8892,4495
MT,2020-03-22,35.9522,51319,33.2193,10950,34.1544,17032,45.3566,14530,44.8919,4478
MT,2020-03-23,50.3611,53740,43.727,11499,46.8469,17929,66.5231,15220,64.4585,4639
MT,2020-03-24,49.0874,53453,39.3724,11368,46.238,17939,65.5274,15096,64.8114,4607
MT,2020-03-25,47.8027,53730,41.4734,11523,44.6644,18081,64.4707,15070,60.4264,4564
MT,2020-03-26,61.5344,53795,50.3317,11520,56.5899,18016,83.6653,15104,82.0997,4622
MT,2020-03-27,75.0128,53889,63.3515,11524,73.162,17914,101.3117,15193,93.843,4566
MT,2020-03-28,33.7193,51977,30.5125,10936,33.6279,17294,40.4184,14588,45.2295,4413
MT,2020-03-29,29.7981,52613,26.4932,11042,28.481,17542,39.0657,14673,38.2315,4457
MT,2020-03-30,38.8621,55086,32.7275,11588,37.3452,18345,53.4536,15404,45.7193,4657
MT,2020-03-31,38.4365,52888,32.5219,11189,36.6629,17792,50.6116,14990,48.9739,4591
MT,2020-04-01,40.4904,44684,34.4933,10021,37.7093,15616,49.1934,13540,47.4184,4144
MT,2020-04-02,39.8096,44422,34.8547,9973,37.7374,15573,46.3449,13388,49.5182,4149
MT,2020-04-03,50.3257,43649,43.2841,9772,48.0282,15270,61.5548,13146,53.2902,4083
MT,2020-04-04,53.1617,43758,42.3474,9780,49.2965,15246,67.4394,13185,60.8746,4100
MT,2020-04-05,35.5045,42788,28.4776,9569,33.2729,14876,43.596,13081,44.425,4026
MT,2020-04-06,49.2298,42681,37.6095,9680,46.2501,14813,60.7971,13109,55.7093,4070
MT,2020-04-07,54.8137,43469,41.7723,9921,51.1318,15028,67.2218,13401,67.2875,4132
MT,2020-04-08,58.9524,42610,46.8983,9734,55.7947,14652,71.4225,13163,67.1791,4115
MT,2020-04-09,56.6674,43487,43.1275,10025,52.0829,14932,70.172,13471,70.8205,4172
MT,2020-04-10,83.8619,43921,66.52,10034,76.0316,14951,105.57,13545,103.6902,4219
MT,2020-04-11,48.3551,41312,39.7758,9455,47.3998,14190,56.7059,12651,54.5978,3948
MT,2020-04-12,21.8787,38900,20.3374,8911,21.3019,13287,24.736,12063,21.1385,3799
MT,2020-04-13,44.0985,39946,34.2623,9124,41.7102,13781,54.1536,12457,49.6569,3865
MT,2020-04-14,45.492,41020,35.1068,9147,42.4497,14089,57.8418,12686,52.4465,3897
MT,2020-04-15,53.5893,41379,42.3732,9425,50.4091,14226,65.1345,12762,65.442,3941
MT,2020-04-16,58.7363,40939,50.1262,9182,55.772,14180,71.4454,12678,63.4734,3893
MT,2020-04-17,76.0306,40898,61.3612,9225,71.025,14217,91.6854,12619,91.2275,3930
MT,2020-04-18,66.3682,40094,52.6788,9030,63.5362,13759,76.8691,12469,85.6113,3905
MT,2020-04-19,43.7373,39472,35.783,8846,41.8795,13506,50.8849,12306,53.511,3775
MT,2020-04-20,59.7678,42092,48.6394,9615,55.4118,14499,72.774,13022,73.6483,4020
MT,2020-04-21,66.4864,44186,49.3296,10097,62.5619,15283,83.1553,13534,82.344,4143
MT,2020-04-22,66.2636,44317,53.345,10128,64.8175,15343,78.4566,13560,79.3387,4169
MT,2020-04-23,62.9494,44102,48.2588,9911,59.7222,15229,77.7827,13550,75.0878,4202
MT,2020-04-24,89.41,44462,68.8618,10059,84.5481,15400,109.1916,13725,108.551,4285
MT,2020-04-25,84.2755,43024,67.4821,9640,78.686,14929,101.4038,13312,100.0755,4253
MT,2020-04-26,58.8502,42476,43.54,9621,53.8315,14700,74.2792,13100,72.2999,4138
MT,2020-04-27,70.5371,44663,53.8209,10181,65.6404,15512,87.3947,13673,85.8858,4324
MT,2020-04-28,76.673,44069,58.5469,10150,73.6128,15129,93.5567,13640,90.738,4222
MT,2020-04-29,69.7066,44444,56.9079,10153,65.5955,15496,85.9229,13649,77.0656,4316
MT,2020-04-30,68.5981,44381,53.8851,10063,64.0638,15417,83.0859,13633,84.6652,4313
NC,2020-02-01,256.6906,776524,198.7235,226863,238.0306,241563,290.6042,175792,361.6485,120347
NC,2020-02-02,119.6688,774934,94.096,227005,111.7777,241695,134.7714,175052,163.3632,119582
NC,2020-02-03,108.7498,798517,91.8521,232857,99.2346,248550,118.1291,180303,147.3559,123055
NC,2020-02-04,110.4865,813179,90.9383,238240,100.4165,252845,120.6729,183055,154.9525,124683
NC,2020-02-05,112.3881,815819,92.0633,238246,102.4261,254022,122.8484,184035,156.7957,125287
NC,2020-02-06,91.224,820339,76.9194,239052,82.813,256229,98.7975,186002,123.4784,126480
NC,2020-02-07,192.3809,816746,151.4901,239173,174.4563,254542,214.5124,184039,280.0637,125328
NC,2020-02-08,232.0459,789708,176.255,230443,213.422,246259,264.8227,178707,330.8332,122746
NC,2020-02-09,133.47,783142,101.231,229083,122.542,244579,150.586,176835,192.1632,121394
NC,2020-02-10,112.7797,818283,91.3845,238805,102.3719,254766,125.1839,184742,157.5223,126084
NC,2020-02-11,115.1197,819083,92.2196,238539,104.2344,254751,127.322,185155,162.7749,126463
NC,2020-02-12,124.5818,822293,99.8925,241118,113.6642,254891,137.9268,185003,177.3348,125821
NC,2020-02-13,126.1059,775833,98.3578,224191,114.5229,239562,139.5987,174963,181.9789,121527
NC,2020-02-14,218.7521,785382,174.9201,225374,202.9354,243135,241.0499,178104,304.5032,123979
NC,2020-02-15,245.3654,777420,190.9455,223622,227.3981,241068,276.0791,176331,342.4738,122951
NC,2020-02-16,125.9836,770504,94.0915,219982,114.0987,239744,141.515,175668,186.2507,122263
NC,2020-02-17,128.8776,791695,99.4682,225647,115.3348,245650,142.1081,180834,192.3564,124675
NC,2020-02-18,109.0982,804718,87.0894,228878,97.2505,250097,119.081,183263,160.214,126612
NC,2020-02-19,119.4648,817163,95.8827,232579,109.2758,254046,131.8392,186256,168.2714,128365
NC,2020-02-20,104.514,821663,84.869,234587,95.4273,255354,115.1079,186827,145.0132,128694
NC,2020-02-21,155.9499,793012,124.3413,227817,142.5413,246430,171.8374,179740,223.7811,124200
NC,2020-02-22,235.2441,783961,179.3908,225042,216.7976,242876,265.532,178333,338.5526,123861
NC,2020-02-23,124.7538,766210,94.0137,217673,113.6459,238414,140.787,175111,181.0352,121617
NC,2020-02-24,104.8042,798661,84.8335,227445,95.0697,247931,115.7332,181580,147.7746,125121
NC,2020-02-25,115.4119,805404,93.1567,231358,104.8095,249964,127.9323,182196,163.9744,124929
NC,2020-02-26,125.7026,796059,104.9749,226781,114.9754,247045,137.0697,180795,171.7777,124637
NC,2020-02-27,137.9082,803202,114.5557,229830,126.6183,249051,150.0293,181740,189.371,124728
NC,2020-02-28,196.5911,784897,164.8011,222711,184.2363,243055,213.8984,178546,261.1788,123275
NC,2020-02-29,277.7193,744442,227.4524,210782,261.4499,230126,308.5332,169186,368.2511,118535
NC,2020-03-01,138.8832,626298,110.4542,171430,128.3396,192441,154.4325,144548,191.2765,104878
NC,2020-03-02,102.9564,646531,85.1967,177232,93.7402,198891,112.4765,148395,142.6265,107236
NC,2020-03-03,101.0902,657002,83.3194,181405,92.3998,201765,111.004,150513,138.6439,108352
NC,2020-03-04,105.3161,651994,84.3184,179779,93.4651,200637,115.2824,149750,154.3621,107366
NC,2020-03-05,106.7576,650666,86.029,178513,96.985,200081,117.1953,150167,151.2052,107555
NC,2020-03-06,153.8334,649289,123.4865,178036,139.7976,199540,169.4004,149497,218.6879,107627
NC,2020-03-07,231.994,649682,185.3807,178551,215.1455,199737,258.1764,150004,318.1806,108110
NC,2020-03-08,122.8112,659638,96.3606,181473,112.5242,203092,136.4855,152710,172.9544,109108
NC,2020-03-09,101.2128,686099,81.0693,189533,91.7503,211774,112.3376,158480,143.7559,111940
NC,2020-03-10,100.0574,701614,80.2875,194073,91.8713,217156,110.964,161825,140.5088,113932
NC,2020-03-11,104.8357,656844,83.2085,181076,96.4749,201297,116.6767,150298,147.6272,107753
NC,2020-03-12,122.9194,648770,95.0179,177888,111.4674,199300,138.7804,148784,178.4167,106970
NC,2020-03-13,163.9828,652649,135.9851,179480,155.9355,200566,181.701,149190,214.1557,107570
NC,2020-03-14,169.6181,650204,141.2045,178831,164.8782,200351,187.321,149617,212.7672,107303
NC,2020-03-15,92.1585,665447,77.1965,184424,88.947,206337,102.0586,153538,115.2586,108448
NC,2020-03-16,95.8904,692958,79.9618,192988,92.7566,215644,106.1719,160060,120.6524,111540
NC,2020-03-17,81.7218,685787,71.143,191390,79.6084,213372,90.0956,157712,96.5148,110008
NC,2020-03-18,67.9493,646141,60.1153,177824,66.7599,200040,74.5497,149535,77.6544,105860
NC,2020-03-19,58.4423,630252,53.0013,173344,58.6145,194335,63.4471,145437,63.2137,103815
NC,2020-03-20,59.0428,634749,54.851,174332,59.7685,196536,63.7804,146711,60.991,104450
NC,2020-03-21,44.2717,650074,40.7888,179534,44.2962,201617,47.7806,151176,46.7414,106505
NC,2020-03-22,45.1977,658822,39.9136,182887,44.9264,204790,48.9249,152430,50.8562,107203
NC,2020-03-23,46.8607,673001,43.6779,188128,47.4608,210082,50.3199,154854,48.3231,107037
NC,2020-03-24,47.9622,674507,43.26,188558,47.5578,210295,52.2924,155046,52.6334,107645
NC,2020-03-25,56.5187,676123,50.537,188968,55.5927,210979,62.0717,155724,63.4748,107905
NC,2020-03-26,50.4734,672186,47.1587,188093,52.0262,209567,54.4884,154748,49.6891,106896
NC,2020-03-27,66.7744,677109,65.0877,189431,69.9676,210782,70.8545,155769,61.2839,108027
NC,2020-03-28,69.1274,657334,64.7725,182738,72.8335,204590,75.3395,151270,64.8443,105960
NC,2020-03-29,43.4616,651504,40.262,180540,45.2414,202728,46.9156,149907,43.3068,105419
NC,2020-03-30,43.4809,687000,40.3866,190807,45.1825,214404,47.0411,157915,42.5848,109947
NC,2020-03-31,36.549,672304,33.5998,186177,37.0383,209570,39.3881,155277,37.9071,107936
NC,2020-04-01,41.1658,612672,39.2055,169248,42.0176,192278,44.3582,144179,38.1069,101483
NC,2020-04-02,44.5518,612666,42.8789,169199,45.6834,192444,47.3197,144273,41.5054,101491
NC,2020-04-03,55.6304,604262,54.5332,167253,57.5711,189460,58.4829,141949,49.9236,100240
NC,2020-04-04,60.7088,597116,56.134,164462,61.3929,187463,66.1816,141136,59.6928,99574
NC,2020-04-05,37.2597,586903,34.7784,161646,38.0386,183613,40.2579,138741,35.8122,98348
NC,2020-04-06,41.1946,603692,39.7512,165700,42.3673,189635,43.4153,142929,38.0875,100493
NC,2020-04-07,41.8444,618584,39.8218,169448,43.0275,193772,44.4827,146958,38.7358,103994
NC,2020-04-08,45.0971,603936,42.8455,164931,46.4539,189744,48.202,143650,41.8427,101185
NC,2020-04-09,48.6829,611313,46.955,168044,50.3272,191830,51.4864,144984,44.4451,102041
NC,2020-04-10,74.223,602239,69.3574,166154,76.1146,189167,79.6818,142301,71.367,100344
NC,2020-04-11,71.2897,592545,65.3477,162538,72.5638,185705,77.4787,140504,70.7665,99864
NC,2020-04-12,20.1784,556754,21.2794,151169,21.486,174746,20.5414,132901,15.5478,95312
NC,2020-04-13,39.5824,573559,39.1275,153407,41.2729,180046,40.863,137807,35.3197,98663
NC,2020-04-14,47.9818,553994,45.8865,150270,50.1351,173331,51.1879,131202,43.7243,94298
NC,2020-04-15,56.4199,557586,56.4977,152389,59.8788,174336,59.006100000000004,131709,47.0972,94052
NC,2020-04-16,58.269,553770,57.4058,151325,61.2894,172975,61.4407,130843,50.48,93588
NC,2020-04-17,74.5664,559142,72.0467,152504,78.3807,174533,79.0795,132140,66.4806,94816
NC,2020-04-18,79.7372,554317,75.309,150834,83.1838,173219,85.6867,131497,73.2291,94353
NC,2020-04-19,46.754,546550,44.3795,148942,48.7092,170850,50.001,129390,42.9269,93555
NC,2020-04-20,44.494,569782,44.3767,156381,46.9216,178266,46.3499,134637,38.2859,95942
NC,2020-04-21,54.7567,608891,52.523,167741,56.6084,191381,58.5802,143931,50.0749,101088
NC,2020-04-22,55.5922,606010,52.8427,166975,57.3042,190784,59.3248,143299,51.7681,100663
NC,2020-04-23,49.4897,601100,47.295,165297,51.6041,189209,52.4234,142375,44.9017,99555
NC,2020-04-24,75.4259,615343,71.6993,169424,78.0078,193781,80.0349,145843,70.5993,102277
NC,2020-04-25,80.4975,607079,74.6356,166104,82.5411,190736,86.1286,144589,78.404,102440
NC,2020-04-26,51.3887,587338,47.8467,160808,52.9728,184482,54.9003,139527,49.2026,99757
NC,2020-04-27,59.6591,603861,58.2806,166591,61.8319,190211,62.6829,143146,54.4357,100157
NC,2020-04-28,61.2063,603932,58.6626,166272,63.1446,190184,64.3906,143326,57.7129,100318
NC,2020-04-29,56.2413,611608,54.6403,167876,57.7226,192351,58.9247,145720,52.3897,101768
NC,2020-04-30,56.3084,598338,55.9628,164759,58.6895,188617,58.4431,142246,49.7553,98761
ND,2020-02-01,208.31,52177,223.1054,5881,203.5078,10912,223.1138,18172,227.1291,12620
ND,2020-02-02,79.6452,51636,78.357,5767,74.9354,10710,86.6286,18025,89.9246,12598
ND,2020-02-03,78.1056,54375,93.1505,6048,79.3127,11214,78.1298,19129,81.6523,13229
ND,2020-02-04,80.6513,55261,97.5126,6159,79.7656,11456,80.326,19381,85.1384,13400
ND,2020-02-05,84.6167,55108,101.6145,6179,82.7163,11407,86.484,19293,89.8255,13342
ND,2020-02-06,88.1833,55123,100.5016,6130,86.7903,11401,91.881,19321,93.1124,13304
ND,2020-02-07,123.23,54510,136.3048,6082,116.5065,11326,130.9783,19113,133.6256,13094
ND,2020-02-08,192.8118,52147,188.9274,5882,180.5539,10865,205.6812,18263,219.83,12523
ND,2020-02-09,102.623,52241,104.1805,5734,94.0158,10899,111.2681,18364,116.6366,12648
ND,2020-02-10,81.6866,56230,96.268,6060,79.3161,11678,83.5812,19819,87.2177,13355
ND,2020-02-11,93.6766,57018,111.1424,6237,90.2205,11831,96.3314,19963,100.2548,13554
ND,2020-02-12,63.3947,55958,59.9168,6260,62.1661,11517,68.2697,19327,71.2723,13350
ND,2020-02-13,90.7756,53428,98.785,5846,86.1893,10936,95.583,18688,101.7853,12871
ND,2020-02-14,158.9896,54657,176.3113,6072,154.0112,11269,167.9869,19104,173.5776,13076
ND,2020-02-15,191.2966,52720,192.9015,5855,186.7581,10906,213.1881,18392,215.81,12429
ND,2020-02-16,101.0092,52246,100.4572,5781,93.9095,10757,111.9502,18142,114.287,12416
ND,2020-02-17,100.5842,54684,103.3212,6067,97.8385,11209,107.7417,19082,111.1103,12781
ND,2020-02-18,80.2855,56356,97.9758,6149,81.1402,11493,78.4632,19670,88.9113,13354
ND,2020-02-19,82.2046,56538,104.3684,6154,80.4511,11586,83.115,19727,86.8566,13351
ND,2020-02-20,95.5977,56064,112.1068,6161,95.2534,11461,99.4138,19714,102.4128,13159
ND,2020-02-21,134.091,55180,144.5672,6060,131.2759,11310,142.559,19315,148.6496,13061
ND,2020-02-22,189.6817,53169,192.9775,5831,184.3745,11047,209.196,18553,213.057,12696
ND,2020-02-23,104.3806,53077,109.8438,5805,98.7906,10893,115.0983,18430,117.0894,12675
ND,2020-02-24,81.5972,56921,94.5572,6211,86.7992,11666,81.3473,19815,86.0706,13421
ND,2020-02-25,83.064,56139,91.5414,6199,83.3606,11483,83.2779,19545,93.325,13330
ND,2020-02-26,90.5299,55132,103.3652,6060,91.0558,11385,91.7364,19296,97.73,13045
ND,2020-02-27,97.5185,56338,121.7872,6211,96.5795,11554,100.342,19621,103.3525,13365
ND,2020-02-28,149.0385,54442,175.0489,5951,142.769,11197,154.409,18995,164.832,12973
ND,2020-02-29,203.4944,50808,202.5908,5437,189.8311,10483,219.4833,17769,236.6285,12263
ND,2020-03-01,86.9601,44897,96.509,4631,81.3693,9008,96.7839,15834,98.5805,10951
ND,2020-03-02,66.8628,47337,80.8347,4943,66.1481,9565,67.7765,16717,74.5744,11476
